         date     Predict    True  diff   acc
5  2024-02-08  100.330002  101.72  1.39  1.22
6  2024-02-12  100.250000  101.41  1.15  2.37
7  2024-02-13  100.190002  100.49  0.30  2.67
8  2024-02-14  100.260002  101.05  0.79  3.46
9  2024-02-15  100.279999  101.54  1.26  4.72
10 2024-02-16  100.209999   99.40 -0.80  3.92
11 2024-02-20  100.199997   99.40 -0.80  3.12
12 2024-02-21  100.260002  101.49  1.22  4.34
13 2024-02-23  100.389999  101.42  1.02  5.36
14 2024-02-26  100.230003   99.76 -0.47  4.89
15 2024-02-27  100.190002  100.00 -0.19  4.70
16 2024-02-28  100.239998   99.26 -0.97  3.73
17 2024-02-29  100.190002  100.96  0.77  4.50
18 2024-03-01  100.260002  102.43  2.16  6.66
19 2024-03-04  100.239998   99.21 -1.02  5.64
20 2024-03-05  100.080002   99.69 -0.40  5.24
21 2024-03-06  100.199997  101.43  1.22  6.46
22 2024-03-07  100.169998   98.28 -1.88  4.58
23 2024-03-08  100.139999   98.28 -1.86  2.72
24 2024-03-11  100.239998   98.67 -1.57  1.15
25 2024-03-12  100.349998  101.78  1.43  2.58
26 2024-03-13  100.250000   98.50 -1.74  0.84
27 2024-03-14  100.230003   99.83 -0.41  0.43
28 2024-03-15  100.230003  101.15  0.92  1.35
29 2024-03-18  100.260002  101.53  1.27  2.62
30 2024-03-20  100.580002  102.63  2.04  4.66
31 2024-03-21  100.330002  100.95  0.62  5.28
32 2024-03-22  100.129997   99.48 -0.65  4.63
33 2024-03-25  100.190002   99.03 -1.15  3.48
34 2024-03-26  100.230003  100.26  0.03  3.51
35 2024-03-27  100.339996  100.38  0.04  3.55
36 2024-03-28  100.250000   99.83 -0.41  3.14
37 2024-04-01  100.180000   98.98 -1.20  1.94
38 2024-04-02  100.110001   99.02 -1.10  0.84
39 2024-04-03  100.230003  101.26  1.03  1.87
40 2024-04-04  100.059998   97.85 -2.21 -0.34
41 2024-04-05  100.339996  100.56  0.23 -0.11
42 2024-04-08  100.239998  100.27  0.03 -0.08
43 2024-04-09  100.220001  100.27  0.04 -0.04
Mean Absolute Error: 0.94%
Epoch: 299, Final Loss: 0.000116
Norm: 13.77

         date     Predict    True  diff   acc
0  2024-02-02  100.360001  100.64  0.28  0.28
1  2024-02-05  100.129997   99.45 -0.69 -0.41
2  2024-02-06  100.169998   99.07 -1.10 -1.51
3  2024-02-07  100.239998  101.23  0.99 -0.52
4  2024-02-08  100.279999  101.72  1.44  0.92
5  2024-02-12  100.199997  101.41  1.20  2.12
6  2024-02-13  100.139999  100.49  0.35  2.47
7  2024-02-14  100.209999  101.05  0.83  3.30
8  2024-02-15  100.230003  101.54  1.31  4.61
9  2024-02-16  100.160004   99.40 -0.76  3.85
10 2024-02-20  100.150002   99.40 -0.75  3.10
11 2024-02-21  100.220001  101.49  1.27  4.37
12 2024-02-23  100.339996  101.42  1.07  5.44
13 2024-02-26  100.180000   99.76 -0.42  5.02
14 2024-02-27  100.139999  100.00 -0.14  4.88
15 2024-02-28  100.190002   99.26 -0.92  3.96
16 2024-02-29  100.139999  100.96  0.82  4.78
17 2024-03-01  100.209999  102.43  2.21  6.99
18 2024-03-04  100.190002   99.21 -0.98  6.01
19 2024-03-05  100.040001   99.69 -0.35  5.66
20 2024-03-06  100.160004  101.43  1.27  6.93
21 2024-03-07  100.120003   98.28 -1.84  5.09
22 2024-03-08  100.089996   98.28 -1.81  3.28
23 2024-03-11  100.190002   98.67 -1.52  1.76
24 2024-03-12  100.300003  101.78  1.47  3.23
25 2024-03-13  100.199997   98.50 -1.70  1.53
26 2024-03-14  100.180000   99.83 -0.36  1.17
27 2024-03-15  100.180000  101.15  0.97  2.14
28 2024-03-18  100.209999  101.53  1.32  3.46
29 2024-03-20  100.529999  102.63  2.09  5.55
30 2024-03-21  100.279999  100.95  0.67  6.22
31 2024-03-22  100.080002   99.48 -0.60  5.62
32 2024-03-25  100.139999   99.03 -1.11  4.51
33 2024-03-26  100.180000  100.26  0.08  4.59
34 2024-03-27  100.300003  100.38  0.09  4.68
35 2024-03-28  100.199997   99.83 -0.36  4.32
36 2024-04-01  100.139999   98.98 -1.15  3.17
37 2024-04-02  100.070000   99.02 -1.05  2.12
38 2024-04-03  100.180000  101.26  1.08  3.20
39 2024-04-04  100.010002   97.85 -2.16  1.04
40 2024-04-05  100.290001  100.56  0.27  1.31
41 2024-04-08  100.190002  100.27  0.08  1.39
42 2024-04-09  100.180000  100.27  0.09  1.48
43 2024-04-10  100.160004   98.65 -1.52 -0.04
Mean Absolute Error: 0.97%
Epoch: 299, Final Loss: 0.000121
Norm: 17.29

         date     Predict    True  diff   acc
0  2024-02-05  100.160004   99.45 -0.71 -0.71
1  2024-02-06  100.199997   99.07 -1.12 -1.83
2  2024-02-07  100.269997  101.23  0.96 -0.87
3  2024-02-08  100.309998  101.72  1.41  0.54
4  2024-02-12  100.230003  101.41  1.17  1.71
5  2024-02-13  100.169998  100.49  0.32  2.03
6  2024-02-14  100.239998  101.05  0.81  2.84
7  2024-02-15  100.260002  101.54  1.28  4.12
8  2024-02-16  100.190002   99.40 -0.78  3.34
9  2024-02-20  100.180000   99.40 -0.78  2.56
10 2024-02-21  100.239998  101.49  1.24  3.80
11 2024-02-23  100.370003  101.42  1.04  4.84
12 2024-02-26  100.209999   99.76 -0.45  4.39
13 2024-02-27  100.169998  100.00 -0.17  4.22
14 2024-02-28  100.220001   99.26 -0.95  3.27
15 2024-02-29  100.169998  100.96  0.79  4.06
16 2024-03-01  100.239998  102.43  2.18  6.24
17 2024-03-04  100.220001   99.21 -1.00  5.24
18 2024-03-05  100.059998   99.69 -0.38  4.86
19 2024-03-06  100.180000  101.43  1.24  6.10
20 2024-03-07  100.150002   98.28 -1.86  4.24
21 2024-03-08  100.120003   98.28 -1.84  2.40
22 2024-03-11  100.220001   98.67 -1.55  0.85
23 2024-03-12  100.330002  101.78  1.45  2.30
24 2024-03-13  100.230003   98.50 -1.72  0.58
25 2024-03-14  100.209999   99.83 -0.39  0.19
26 2024-03-15  100.209999  101.15  0.94  1.13
27 2024-03-18  100.239998  101.53  1.29  2.42
28 2024-03-20  100.559998  102.63  2.06  4.48
29 2024-03-21  100.309998  100.95  0.64  5.12
30 2024-03-22  100.110001   99.48 -0.63  4.49
31 2024-03-25  100.169998   99.03 -1.13  3.36
32 2024-03-26  100.209999  100.26  0.05  3.41
33 2024-03-27  100.320000  100.38  0.06  3.47
34 2024-03-28  100.230003   99.83 -0.39  3.08
35 2024-04-01  100.160004   98.98 -1.18  1.90
36 2024-04-02  100.089996   99.02 -1.08  0.82
37 2024-04-03  100.209999  101.26  1.05  1.87
38 2024-04-04  100.040001   97.85 -2.19 -0.32
39 2024-04-05  100.320000  100.56  0.25 -0.07
40 2024-04-08  100.220001  100.27  0.05 -0.02
41 2024-04-09  100.199997  100.27  0.06  0.04
42 2024-04-10  100.190002   98.65 -1.54 -1.50
43 2024-04-11  100.220001  101.69  1.47 -0.03
Mean Absolute Error: 0.99%
Epoch: 299, Final Loss: 0.000126
Norm: 22.30

         date     Predict    True  diff   acc
0  2024-02-06  100.169998   99.07 -1.10 -1.10
1  2024-02-07  100.250000  101.23  0.98 -0.12
2  2024-02-08  100.279999  101.72  1.44  1.32
3  2024-02-12  100.209999  101.41  1.20  2.52
4  2024-02-13  100.139999  100.49  0.35  2.87
5  2024-02-14  100.220001  101.05  0.83  3.70
6  2024-02-15  100.239998  101.54  1.30  5.00
7  2024-02-16  100.160004   99.40 -0.76  4.24
8  2024-02-20  100.160004   99.40 -0.76  3.48
9  2024-02-21  100.220001  101.49  1.27  4.75
10 2024-02-23  100.339996  101.42  1.07  5.82
11 2024-02-26  100.180000   99.76 -0.43  5.39
12 2024-02-27  100.139999  100.00 -0.14  5.25
13 2024-02-28  100.190002   99.26 -0.93  4.32
14 2024-02-29  100.150002  100.96  0.82  5.14
15 2024-03-01  100.220001  102.43  2.20  7.34
16 2024-03-04  100.190002   99.21 -0.98  6.36
17 2024-03-05  100.040001   99.69 -0.35  6.01
18 2024-03-06  100.160004  101.43  1.27  7.28
19 2024-03-07  100.120003   98.28 -1.84  5.44
20 2024-03-08  100.089996   98.28 -1.81  3.63
21 2024-03-11  100.190002   98.67 -1.52  2.11
22 2024-03-12  100.300003  101.78  1.47  3.58
23 2024-03-13  100.199997   98.50 -1.70  1.88
24 2024-03-14  100.190002   99.83 -0.36  1.52
25 2024-03-15  100.190002  101.15  0.96  2.48
26 2024-03-18  100.209999  101.53  1.32  3.80
27 2024-03-20  100.529999  102.63  2.08  5.88
28 2024-03-21  100.279999  100.95  0.66  6.54
29 2024-03-22  100.089996   99.48 -0.60  5.94
30 2024-03-25  100.139999   99.03 -1.11  4.83
31 2024-03-26  100.190002  100.26  0.07  4.90
32 2024-03-27  100.300003  100.38  0.08  4.98
33 2024-03-28  100.199997   99.83 -0.37  4.61
34 2024-04-01  100.139999   98.98 -1.16  3.45
35 2024-04-02  100.070000   99.02 -1.05  2.40
36 2024-04-03  100.180000  101.26  1.07  3.47
37 2024-04-04  100.010002   97.85 -2.17  1.30
38 2024-04-05  100.290001  100.56  0.27  1.57
39 2024-04-08  100.190002  100.27  0.07  1.64
40 2024-04-09  100.180000  100.27  0.09  1.73
41 2024-04-10  100.169998   98.65 -1.52  0.21
42 2024-04-11  100.190002  101.69  1.50  1.71
43 2024-04-12  100.050003   98.26 -1.78 -0.07
Mean Absolute Error: 1.02%
Epoch: 299, Final Loss: 0.000131
Norm: 12.20

         date     Predict    True  diff   acc
0  2024-02-07  100.250000  101.23  0.98  0.98
1  2024-02-08  100.279999  101.72  1.44  2.42
2  2024-02-12  100.209999  101.41  1.20  3.62
3  2024-02-13  100.139999  100.49  0.35  3.97
4  2024-02-14  100.220001  101.05  0.83  4.80
5  2024-02-15  100.239998  101.54  1.30  6.10
6  2024-02-16  100.160004   99.40 -0.76  5.34
7  2024-02-20  100.160004   99.40 -0.76  4.58
8  2024-02-21  100.220001  101.49  1.27  5.85
9  2024-02-23  100.349998  101.42  1.07  6.92
10 2024-02-26  100.180000   99.76 -0.43  6.49
11 2024-02-27  100.139999  100.00 -0.14  6.35
12 2024-02-28  100.190002   99.26 -0.93  5.42
13 2024-02-29  100.150002  100.96  0.82  6.24
14 2024-03-01  100.220001  102.43  2.20  8.44
15 2024-03-04  100.190002   99.21 -0.98  7.46
16 2024-03-05  100.040001   99.69 -0.35  7.11
17 2024-03-06  100.160004  101.43  1.26  8.37
18 2024-03-07  100.120003   98.28 -1.84  6.53
19 2024-03-08  100.089996   98.28 -1.81  4.72
20 2024-03-11  100.190002   98.67 -1.52  3.20
21 2024-03-12  100.300003  101.78  1.47  4.67
22 2024-03-13  100.199997   98.50 -1.70  2.97
23 2024-03-14  100.190002   99.83 -0.36  2.61
24 2024-03-15  100.190002  101.15  0.96  3.57
25 2024-03-18  100.209999  101.53  1.32  4.89
26 2024-03-20  100.529999  102.63  2.08  6.97
27 2024-03-21  100.290001  100.95  0.66  7.63
28 2024-03-22  100.089996   99.48 -0.60  7.03
29 2024-03-25  100.139999   99.03 -1.11  5.92
30 2024-03-26  100.190002  100.26  0.07  5.99
31 2024-03-27  100.300003  100.38  0.08  6.07
32 2024-03-28  100.199997   99.83 -0.37  5.70
33 2024-04-01  100.139999   98.98 -1.16  4.54
34 2024-04-02  100.070000   99.02 -1.05  3.49
35 2024-04-03  100.180000  101.26  1.07  4.56
36 2024-04-04  100.010002   97.85 -2.17  2.39
37 2024-04-05  100.290001  100.56  0.27  2.66
38 2024-04-08  100.199997  100.27  0.07  2.73
39 2024-04-09  100.180000  100.27  0.09  2.82
40 2024-04-10  100.169998   98.65 -1.52  1.30
41 2024-04-11  100.190002  101.69  1.49  2.79
42 2024-04-12  100.050003   98.26 -1.78  1.01
43 2024-04-15  100.190002   99.12 -1.07 -0.06
Mean Absolute Error: 1.02%
Epoch: 299, Final Loss: 0.000131
Norm: -13.94

         date     Predict    True  diff   acc
0  2024-02-08  100.250000  101.72  1.47  1.47
1  2024-02-12  100.180000  101.41  1.23  2.70
2  2024-02-13  100.110001  100.49  0.38  3.08
3  2024-02-14  100.190002  101.05  0.86  3.94
4  2024-02-15  100.209999  101.54  1.34  5.28
5  2024-02-16  100.129997   99.40 -0.73  4.55
6  2024-02-20  100.120003   99.40 -0.73  3.82
7  2024-02-21  100.190002  101.49  1.30  5.12
8  2024-02-23  100.309998  101.42  1.10  6.22
9  2024-02-26  100.150002   99.76 -0.40  5.82
10 2024-02-27  100.110001  100.00 -0.11  5.71
11 2024-02-28  100.160004   99.26 -0.90  4.81
12 2024-02-29  100.120003  100.96  0.85  5.66
13 2024-03-01  100.190002  102.43  2.23  7.89
14 2024-03-04  100.160004   99.21 -0.95  6.94
15 2024-03-05  100.010002   99.69 -0.32  6.62
16 2024-03-06  100.129997  101.43  1.30  7.92
17 2024-03-07  100.089996   98.28 -1.81  6.11
18 2024-03-08  100.059998   98.28 -1.78  4.33
19 2024-03-11  100.160004   98.67 -1.49  2.84
20 2024-03-12  100.269997  101.78  1.50  4.34
21 2024-03-13  100.169998   98.50 -1.67  2.67
22 2024-03-14  100.160004   99.83 -0.33  2.34
23 2024-03-15  100.160004  101.15  0.99  3.33
24 2024-03-18  100.180000  101.53  1.35  4.68
25 2024-03-20  100.500000  102.63  2.12  6.80
26 2024-03-21  100.250000  100.95  0.69  7.49
27 2024-03-22  100.059998   99.48 -0.57  6.92
28 2024-03-25  100.110001   99.03 -1.08  5.84
29 2024-03-26  100.160004  100.26  0.10  5.94
30 2024-03-27  100.269997  100.38  0.11  6.05
31 2024-03-28  100.169998   99.83 -0.34  5.71
32 2024-04-01  100.110001   98.98 -1.13  4.58
33 2024-04-02  100.040001   99.02 -1.02  3.56
34 2024-04-03  100.150002  101.26  1.11  4.67
35 2024-04-04   99.980003   97.85 -2.14  2.53
36 2024-04-05  100.260002  100.56  0.30  2.83
37 2024-04-08  100.160004  100.27  0.10  2.93
38 2024-04-09  100.150002  100.27  0.12  3.05
39 2024-04-10  100.139999   98.65 -1.49  1.56
40 2024-04-11  100.160004  101.69  1.53  3.09
41 2024-04-12  100.019997   98.26 -1.75  1.34
42 2024-04-15  100.160004   99.12 -1.04  0.30
43 2024-04-16  100.199997   99.85 -0.35 -0.05
Mean Absolute Error: 1.00%
Epoch: 299, Final Loss: 0.000129
Norm: -4.59

         date     Predict    True  diff   acc
0  2024-02-12  100.089996  101.41  1.32  1.32
1  2024-02-13  100.019997  100.49  0.46  1.78
2  2024-02-14  100.099998  101.05  0.95  2.73
3  2024-02-15  100.120003  101.54  1.42  4.15
4  2024-02-16  100.050003   99.40 -0.64  3.51
5  2024-02-20  100.040001   99.40 -0.64  2.87
6  2024-02-21  100.099998  101.49  1.39  4.26
7  2024-02-23  100.230003  101.42  1.19  5.45
8  2024-02-26  100.070000   99.76 -0.31  5.14
9  2024-02-27  100.029999  100.00 -0.03  5.11
10 2024-02-28  100.070000   99.26 -0.81  4.30
11 2024-02-29  100.029999  100.96  0.93  5.23
12 2024-03-01  100.099998  102.43  2.32  7.55
13 2024-03-04  100.070000   99.21 -0.86  6.69
14 2024-03-05   99.919998   99.69 -0.23  6.46
15 2024-03-06  100.040001  101.43  1.38  7.84
16 2024-03-07  100.010002   98.28 -1.72  6.12
17 2024-03-08   99.980003   98.28 -1.70  4.42
18 2024-03-11  100.070000   98.67 -1.41  3.01
19 2024-03-12  100.180000  101.78  1.59  4.60
20 2024-03-13  100.089996   98.50 -1.58  3.02
21 2024-03-14  100.070000   99.83 -0.24  2.78
22 2024-03-15  100.070000  101.15  1.08  3.86
23 2024-03-18  100.099998  101.53  1.44  5.30
24 2024-03-20  100.419998  102.63  2.20  7.50
25 2024-03-21  100.169998  100.95  0.78  8.28
26 2024-03-22   99.970001   99.48 -0.49  7.79
27 2024-03-25  100.019997   99.03 -0.99  6.80
28 2024-03-26  100.070000  100.26  0.19  6.99
29 2024-03-27  100.180000  100.38  0.20  7.19
30 2024-03-28  100.080002   99.83 -0.25  6.94
31 2024-04-01  100.019997   98.98 -1.04  5.90
32 2024-04-02   99.949997   99.02 -0.94  4.96
33 2024-04-03  100.070000  101.26  1.19  6.15
34 2024-04-04   99.900002   97.85 -2.05  4.10
35 2024-04-05  100.169998  100.56  0.39  4.49
36 2024-04-08  100.080002  100.27  0.19  4.68
37 2024-04-09  100.059998  100.27  0.21  4.89
38 2024-04-10  100.050003   98.65 -1.40  3.49
39 2024-04-11  100.080002  101.69  1.61  5.10
40 2024-04-12   99.930000   98.26 -1.67  3.43
41 2024-04-15  100.070000   99.12 -0.95  2.48
42 2024-04-16  100.120003   99.85 -0.26  2.22
43 2024-04-17  100.029999   97.77 -2.26 -0.04
Mean Absolute Error: 1.02%
Epoch: 299, Final Loss: 0.000136
Norm: -19.54

         date     Predict    True  diff   acc
0  2024-02-13   99.980003  100.49  0.50  0.50
1  2024-02-14  100.059998  101.05  0.99  1.49
2  2024-02-15  100.080002  101.54  1.46  2.95
3  2024-02-16  100.010002   99.40 -0.60  2.35
4  2024-02-20  100.000000   99.40 -0.60  1.75
5  2024-02-21  100.059998  101.49  1.42  3.17
6  2024-02-23  100.190002  101.42  1.23  4.40
7  2024-02-26  100.029999   99.76 -0.27  4.13
8  2024-02-27   99.989998  100.00  0.01  4.14
9  2024-02-28  100.040001   99.26 -0.77  3.37
10 2024-02-29   99.989998  100.96  0.97  4.34
11 2024-03-01  100.059998  102.43  2.36  6.70
12 2024-03-04  100.029999   99.21 -0.82  5.88
13 2024-03-05   99.879997   99.69 -0.20  5.68
14 2024-03-06  100.000000  101.43  1.42  7.10
15 2024-03-07   99.970001   98.28 -1.68  5.42
